		Document: 6851			with 24184 symbols, 3427 words and 6283 tokens processed in 15.677788972854614 sec
		Document: 6850			with 15597 symbols, 1924 words and 3902 tokens processed in 7.365610837936401 sec
		Document: 6849			with 12593 symbols, 1702 words and 3558 tokens processed in 7.686919927597046 sec
		Document: 6848			with 15914 symbols, 2042 words and 4440 tokens processed in 12.56553339958191 sec
		Document: 6847			with 47001 symbols, 6354 words and 12882 tokens processed in 27.50468897819519 sec
		Document: 6846			with 11980 symbols, 1538 words and 3224 tokens processed in 7.865091562271118 sec
		Document: 6845			with 6930 symbols, 857 words and 1847 tokens processed in 4.701884746551514 sec
		Document: 6844			with 14436 symbols, 1737 words and 3528 tokens processed in 6.971592664718628 sec
		Document: 6843			with 10664 symbols, 1391 words and 2982 tokens processed in 7.347123146057129 sec
		Document: 6842			with 18973 symbols, 2516 words and 5049 tokens processed in 10.610018014907837 sec
	Model: mbart_summary, all documents processed!
Task - run_and_load
	Model: rut5_summary,	computing using cuda:0
		Document: 7321			with 13320 symbols, 1558 words and 3689 tokens processed in 8.368522644042969 sec
		Document: 7320			with 25075 symbols, 3140 words and 7190 tokens processed in 16.262301445007324 sec
		Document: 7319			with 26099 symbols, 3293 words and 7450 tokens processed in 17.065224409103394 sec
		Document: 7318			with 10118 symbols, 1292 words and 2878 tokens processed in 6.29498028755188 sec
		Document: 7317			with 24921 symbols, 2956 words and 6763 tokens processed in 14.453882932662964 sec
		Document: 7316			with 19231 symbols, 2486 words and 5684 tokens processed in 12.945834636688232 sec
		Document: 7315			with 25450 symbols, 3220 words and 7798 tokens processed in 17.692272186279297 sec
		Document: 7314			with 19187 symbols, 2486 words and 5696 tokens processed in 15.362269163131714 sec
		Document: 7313			with 12377 symbols, 1540 words and 3674 tokens processed in 9.066863536834717 sec
		Document: 7312			with 9623 symbols, 1242 words and 2838 tokens processed in 6.423903226852417 sec
		Document: 7311			with 9869 symbols, 1331 words and 2977 tokens processed in 8.979994058609009 sec
		Document: 7310			with 7788 symbols, 994 words and 2336 tokens processed in 7.754762649536133 sec
		Document: 7309			with 9237 symbols, 1140 words and 2753 tokens processed in 6.650909900665283 sec
		Document: 7308			with 19364 symbols, 2507 words and 5809 tokens processed in 13.898545265197754 sec
		Document: 7307			with 27284 symbols, 3286 words and 7551 tokens processed in 16.656304121017456 sec
		Document: 7306			with 26843 symbols, 2913 words and 7776 tokens processed in 16.734877109527588 sec
		Document: 7305			with 22637 symbols, 3060 words and 6416 tokens processed in 15.86032223701477 sec
		Document: 7304			with 11714 symbols, 1540 words and 3630 tokens processed in 10.524075508117676 sec
		Document: 7303			with 6388 symbols, 757 words and 2014 tokens processed in 4.62712025642395 sec
		Document: 7302			with 8713 symbols, 1052 words and 2674 tokens processed in 7.034867286682129 sec
		Document: 7301			with 11702 symbols, 1505 words and 3537 tokens processed in 9.453931093215942 sec
		Document: 7300			with 9569 symbols, 1077 words and 2614 tokens processed in 8.154364824295044 sec
		Document: 7299			with 21377 symbols, 2557 words and 6025 tokens processed in 13.189754486083984 sec
		Document: 7298			with 26882 symbols, 3275 words and 8065 tokens processed in 19.696733474731445 sec
		Document: 7297			with 16818 symbols, 2156 words and 5170 tokens processed in 12.831672668457031 sec
		Document: 7296			with 12738 symbols, 1742 words and 3664 tokens processed in 6.961568117141724 sec
		Document: 7295			with 34912 symbols, 4591 words and 11861 tokens processed in 26.961004734039307 sec
		Document: 7294			with 13391 symbols, 1693 words and 3859 tokens processed in 9.892062187194824 sec
		Document: 7293			with 6428 symbols, 743 words and 1945 tokens processed in 4.192559480667114 sec
		Document: 7292			with 10264 symbols, 1378 words and 2964 tokens processed in 6.097125053405762 sec
		Document: 7291			with 8526 symbols, 1091 words and 2560 tokens processed in 8.115806341171265 sec
		Document: 7290			with 10131 symbols, 1265 words and 2976 tokens processed in 5.925848722457886 sec
		Document: 7289			with 43408 symbols, 5503 words and 13721 tokens processed in 28.293365478515625 sec
		Document: 7288			with 11271 symbols, 1429 words and 3184 tokens processed in 11.388932466506958 sec
		Document: 7287			with 10601 symbols, 1460 words and 3098 tokens processed in 10.271406173706055 sec
		Document: 7286			with 14919 symbols, 1931 words and 4319 tokens processed in 14.17775845527649 sec
		Document: 7285			with 9155 symbols, 1135 words and 2566 tokens processed in 7.188948392868042 sec
		Document: 7284			with 18901 symbols, 2434 words and 5953 tokens processed in 11.555737018585205 sec
		Document: 7283			with 9853 symbols, 1203 words and 2867 tokens processed in 6.3321754932403564 sec
		Document: 7282			with 14967 symbols, 1781 words and 4229 tokens processed in 12.623125553131104 sec
		Document: 7281			with 9727 symbols, 1201 words and 2741 tokens processed in 6.143277406692505 sec
		Document: 7280			with 11606 symbols, 1368 words and 3502 tokens processed in 7.906167507171631 sec
		Document: 7279			with 19330 symbols, 2642 words and 5776 tokens processed in 12.925856113433838 sec
		Document: 7278			with 9668 symbols, 1211 words and 2760 tokens processed in 6.801945686340332 sec
		Document: 7277			with 10843 symbols, 1314 words and 2955 tokens processed in 5.5862743854522705 sec
		Document: 7276			with 16916 symbols, 1975 words and 4554 tokens processed in 10.130923509597778 sec
		Document: 7275			with 11332 symbols, 1492 words and 3235 tokens processed in 8.712364435195923 sec
		Document: 7274			with 24550 symbols, 3109 words and 7960 tokens processed in 15.637309789657593 sec
		Document: 7273			with 23656 symbols, 2922 words and 6786 tokens processed in 14.68291449546814 sec
		Document: 7272			with 27186 symbols, 3365 words and 8405 tokens processed in 19.197227478027344 sec
		Document: 7271			with 17951 symbols, 2265 words and 5293 tokens processed in 13.547285079956055 sec
		Document: 7270			with 17877 symbols, 2452 words and 5385 tokens processed in 15.282007694244385 sec
		Document: 7269			with 11185 symbols, 1381 words and 3134 tokens processed in 8.663256883621216 sec
		Document: 7268			with 18203 symbols, 2367 words and 5148 tokens processed in 13.39410924911499 sec
		Document: 7267			with 21281 symbols, 2462 words and 6178 tokens processed in 17.46257996559143 sec
		Document: 7266			with 12220 symbols, 1562 words and 3642 tokens processed in 10.822961568832397 sec
		Document: 7265			with 8456 symbols, 1046 words and 2506 tokens processed in 6.226215839385986 sec
		Document: 7264			with 20137 symbols, 2478 words and 6021 tokens processed in 13.058814764022827 sec
		Document: 7263			with 7536 symbols, 998 words and 2263 tokens processed in 7.975968360900879 sec
		Document: 7262			with 18246 symbols, 2376 words and 5223 tokens processed in 12.780948877334595 sec
		Document: 7261			with 31202 symbols, 3842 words and 9425 tokens processed in 19.614782571792603 sec
		Document: 7260			with 24336 symbols, 3262 words and 7483 tokens processed in 15.977070331573486 sec
		Document: 7259			with 22026 symbols, 3040 words and 7082 tokens processed in 10.38155484199524 sec
		Document: 7258			with 26894 symbols, 3283 words and 7703 tokens processed in 17.891854286193848 sec
		Document: 7257			with 34744 symbols, 5091 words and 11394 tokens processed in 22.64507508277893 sec
		Document: 7256			with 30282 symbols, 3788 words and 9136 tokens processed in 18.978166580200195 sec
		Document: 7255			with 41770 symbols, 5642 words and 12611 tokens processed in 24.111663103103638 sec
		Document: 7254			with 9564 symbols, 1252 words and 2912 tokens processed in 6.685882806777954 sec
		Document: 7253			with 25909 symbols, 3567 words and 7930 tokens processed in 14.940118074417114 sec
		Document: 7252			with 21929 symbols, 2741 words and 6036 tokens processed in 10.834297895431519 sec
		Document: 7251			with 23671 symbols, 3159 words and 7046 tokens processed in 11.274241924285889 sec
		Document: 7250			with 22781 symbols, 3101 words and 7118 tokens processed in 13.776898860931396 sec
		Document: 7249			with 26719 symbols, 3620 words and 8241 tokens processed in 16.151530742645264 sec
		Document: 7248			with 34049 symbols, 4644 words and 10563 tokens processed in 22.276710987091064 sec
		Document: 7247			with 30935 symbols, 4052 words and 9349 tokens processed in 18.382197856903076 sec
		Document: 7246			with 16457 symbols, 2033 words and 4794 tokens processed in 9.010179281234741 sec
		Document: 7245			with 27463 symbols, 3730 words and 8195 tokens processed in 17.487144231796265 sec
		Document: 7244			with 38941 symbols, 4667 words and 10945 tokens processed in 22.365061283111572 sec
		Document: 7243			with 26793 symbols, 3367 words and 7124 tokens processed in 15.068637132644653 sec
		Document: 7242			with 14555 symbols, 1767 words and 4201 tokens processed in 12.334723711013794 sec
		Document: 7241			with 22752 symbols, 3138 words and 7213 tokens processed in 16.991855144500732 sec
		Document: 7240			with 33659 symbols, 4856 words and 11055 tokens processed in 18.98646330833435 sec
		Document: 7239			with 13980 symbols, 1892 words and 4307 tokens processed in 9.777110815048218 sec
		Document: 7238			with 23381 symbols, 3137 words and 7120 tokens processed in 12.849353551864624 sec
		Document: 7237			with 28193 symbols, 3381 words and 7650 tokens processed in 15.103585720062256 sec
		Document: 7236			with 22187 symbols, 2955 words and 7063 tokens processed in 14.338698863983154 sec
		Document: 7235			with 25867 symbols, 3199 words and 7458 tokens processed in 12.403033256530762 sec
		Document: 7234			with 31714 symbols, 4289 words and 9523 tokens processed in 24.05122709274292 sec
		Document: 7233			with 27047 symbols, 3351 words and 7431 tokens processed in 20.38344144821167 sec
		Document: 7232			with 30962 symbols, 4150 words and 9315 tokens processed in 20.894179582595825 sec
		Document: 7231			with 22605 symbols, 3095 words and 7100 tokens processed in 13.83240818977356 sec
		Document: 7230			with 35297 symbols, 4855 words and 10790 tokens processed in 19.02163076400757 sec
		Document: 7229			with 35906 symbols, 4824 words and 11120 tokens processed in 21.45961833000183 sec
		Document: 7228			with 34745 symbols, 4267 words and 10183 tokens processed in 20.50150227546692 sec
		Document: 7227			with 29855 symbols, 4027 words and 9194 tokens processed in 17.253363609313965 sec
		Document: 7226			with 31347 symbols, 3723 words and 9052 tokens processed in 15.367561101913452 sec
		Document: 7225			with 29339 symbols, 3735 words and 8750 tokens processed in 18.38137435913086 sec
		Document: 7224			with 24401 symbols, 3138 words and 7158 tokens processed in 14.153302669525146 sec
		Document: 7223			with 18007 symbols, 2489 words and 5587 tokens processed in 11.195950269699097 sec
		Document: 7222			with 14333 symbols, 1917 words and 4139 tokens processed in 9.344378232955933 sec
		Document: 7221			with 20459 symbols, 2654 words and 6846 tokens processed in 15.624769687652588 sec
		Document: 7220			with 28439 symbols, 3727 words and 8389 tokens processed in 18.73430061340332 sec
		Document: 7219			with 22669 symbols, 2949 words and 6717 tokens processed in 14.343543291091919 sec
		Document: 7218			with 24447 symbols, 3349 words and 7656 tokens processed in 14.458928346633911 sec
		Document: 7217			with 25027 symbols, 3022 words and 6977 tokens processed in 14.272835493087769 sec
		Document: 7216			with 28351 symbols, 4027 words and 8397 tokens processed in 18.866836547851562 sec
		Document: 7215			with 36687 symbols, 4578 words and 10165 tokens processed in 22.27294635772705 sec
		Document: 7214			with 20604 symbols, 2463 words and 5673 tokens processed in 12.533161640167236 sec
		Document: 7213			with 22787 symbols, 3232 words and 7297 tokens processed in 16.24527406692505 sec
		Document: 7212			with 22643 symbols, 3171 words and 7225 tokens processed in 11.666725873947144 sec
		Document: 7211			with 27865 symbols, 3767 words and 8491 tokens processed in 18.47092628479004 sec
		Document: 7210			with 28563 symbols, 3965 words and 8699 tokens processed in 14.559075593948364 sec
		Document: 7209			with 22460 symbols, 2748 words and 6293 tokens processed in 13.713766813278198 sec
		Document: 7208			with 13727 symbols, 1757 words and 4064 tokens processed in 8.831582307815552 sec
		Document: 7207			with 22396 symbols, 2766 words and 6293 tokens processed in 13.438369750976562 sec
		Document: 7206			with 27089 symbols, 3378 words and 8104 tokens processed in 12.942339658737183 sec
		Document: 7205			with 20360 symbols, 2576 words and 6223 tokens processed in 12.149834871292114 sec
		Document: 7204			with 32666 symbols, 4186 words and 9857 tokens processed in 21.32535433769226 sec
		Document: 7203			with 13734 symbols, 1706 words and 4862 tokens processed in 10.246853113174438 sec
		Document: 7202			with 35486 symbols, 4828 words and 11809 tokens processed in 27.376923322677612 sec
		Document: 7201			with 25370 symbols, 3160 words and 7037 tokens processed in 17.601537466049194 sec
		Document: 7200			with 19430 symbols, 2478 words and 5239 tokens processed in 16.410651683807373 sec
		Document: 7199			with 16084 symbols, 2011 words and 4541 tokens processed in 11.434875965118408 sec
		Document: 7198			with 24536 symbols, 3063 words and 6559 tokens processed in 14.741027593612671 sec
		Document: 7197			with 15851 symbols, 1721 words and 3818 tokens processed in 10.346161842346191 sec
		Document: 7196			with 20489 symbols, 2617 words and 5471 tokens processed in 14.518039464950562 sec
		Document: 7195			with 36247 symbols, 4193 words and 9452 tokens processed in 23.731146097183228 sec
		Document: 7194			with 31962 symbols, 3880 words and 8529 tokens processed in 18.48230767250061 sec
		Document: 7193			with 17760 symbols, 2059 words and 4426 tokens processed in 14.09061574935913 sec
		Document: 7192			with 23687 symbols, 2867 words and 6374 tokens processed in 14.601253509521484 sec
		Document: 7191			with 16095 symbols, 2016 words and 4424 tokens processed in 13.392511129379272 sec
		Document: 7190			with 19760 symbols, 2341 words and 5219 tokens processed in 15.130485534667969 sec
		Document: 7189			with 15800 symbols, 1870 words and 4085 tokens processed in 9.938790321350098 sec
		Document: 7188			with 21096 symbols, 2593 words and 5648 tokens processed in 15.100523710250854 sec
		Document: 7187			with 27008 symbols, 3172 words and 7043 tokens processed in 14.872602939605713 sec
		Document: 7186			with 21057 symbols, 2466 words and 5634 tokens processed in 14.747673034667969 sec
		Document: 7185			with 27499 symbols, 3186 words and 6989 tokens processed in 15.717530488967896 sec
		Document: 7184			with 27458 symbols, 3393 words and 7503 tokens processed in 19.171667098999023 sec
		Document: 7183			with 25005 symbols, 3174 words and 6928 tokens processed in 15.760273694992065 sec
		Document: 7182			with 11575 symbols, 1355 words and 2937 tokens processed in 7.833697080612183 sec
		Document: 7181			with 34798 symbols, 4464 words and 9476 tokens processed in 24.106529235839844 sec
		Document: 7180			with 18415 symbols, 2306 words and 5186 tokens processed in 13.004585266113281 sec
		Document: 7179			with 21059 symbols, 2790 words and 5990 tokens processed in 12.642469644546509 sec
		Document: 7178			with 19183 symbols, 2336 words and 5192 tokens processed in 13.240283966064453 sec
		Document: 7177			with 14037 symbols, 1537 words and 3350 tokens processed in 8.816328287124634 sec
		Document: 7176			with 28149 symbols, 3666 words and 7991 tokens processed in 19.72910189628601 sec
		Document: 7175			with 31346 symbols, 3961 words and 8481 tokens processed in 18.73801326751709 sec
		Document: 7174			with 17746 symbols, 2233 words and 4947 tokens processed in 8.325727224349976 sec
		Document: 7173			with 17061 symbols, 2099 words and 4420 tokens processed in 11.798608779907227 sec
		Document: 7172			with 17665 symbols, 2339 words and 4962 tokens processed in 12.04642629623413 sec
		Document: 7171			with 20792 symbols, 2490 words and 5535 tokens processed in 16.61040186882019 sec
		Document: 7170			with 15954 symbols, 1897 words and 4086 tokens processed in 9.069198846817017 sec
		Document: 7169			with 25427 symbols, 3106 words and 6863 tokens processed in 16.065598249435425 sec
		Document: 7168			with 21140 symbols, 2677 words and 5777 tokens processed in 12.158334016799927 sec
		Document: 7167			with 25087 symbols, 3134 words and 6475 tokens processed in 16.041560411453247 sec
		Document: 7166			with 6662 symbols, 843 words and 1792 tokens processed in 4.042574644088745 sec
		Document: 7165			with 13863 symbols, 1677 words and 3694 tokens processed in 7.718000650405884 sec
		Document: 7164			with 25700 symbols, 3108 words and 6948 tokens processed in 16.097443342208862 sec
		Document: 7163			with 23904 symbols, 2906 words and 6539 tokens processed in 17.03344416618347 sec
		Document: 7162			with 18752 symbols, 2216 words and 4900 tokens processed in 14.387210130691528 sec
		Document: 7161			with 13532 symbols, 1681 words and 3656 tokens processed in 8.651869535446167 sec
		Document: 7160			with 14655 symbols, 1858 words and 4003 tokens processed in 8.830806970596313 sec
		Document: 7159			with 21777 symbols, 2750 words and 6021 tokens processed in 14.831951379776001 sec
		Document: 7158			with 13618 symbols, 1676 words and 3667 tokens processed in 9.725003242492676 sec
		Document: 7157			with 24235 symbols, 3021 words and 6392 tokens processed in 17.34097671508789 sec
		Document: 7156			with 23034 symbols, 3106 words and 6768 tokens processed in 18.586315155029297 sec
		Document: 7155			with 15061 symbols, 1733 words and 3631 tokens processed in 9.772846221923828 sec
		Document: 7154			with 10815 symbols, 1337 words and 3077 tokens processed in 9.393606424331665 sec
		Document: 7153			with 22961 symbols, 2871 words and 6148 tokens processed in 16.036221265792847 sec
		Document: 7152			with 16285 symbols, 1958 words and 4257 tokens processed in 11.860606670379639 sec
		Document: 7151			with 37116 symbols, 4748 words and 10661 tokens processed in 29.22339367866516 sec
		Document: 7150			with 19017 symbols, 2354 words and 5145 tokens processed in 14.354345083236694 sec
		Document: 7149			with 20488 symbols, 2322 words and 5096 tokens processed in 13.00304102897644 sec
		Document: 7148			with 22546 symbols, 2685 words and 5873 tokens processed in 14.295981884002686 sec
		Document: 7147			with 17208 symbols, 2137 words and 4677 tokens processed in 11.116259574890137 sec
		Document: 7146			with 16852 symbols, 2219 words and 4750 tokens processed in 12.89011263847351 sec
		Document: 7145			with 29608 symbols, 3697 words and 8172 tokens processed in 20.533193826675415 sec
		Document: 7144			with 12628 symbols, 1545 words and 3368 tokens processed in 7.673528432846069 sec
		Document: 7143			with 5436 symbols, 718 words and 1543 tokens processed in 4.341583251953125 sec
		Document: 7142			with 19632 symbols, 2464 words and 5309 tokens processed in 13.45292329788208 sec
		Document: 7141			with 21394 symbols, 2698 words and 6008 tokens processed in 12.208747625350952 sec
		Document: 7140			with 11652 symbols, 1463 words and 3267 tokens processed in 8.639667749404907 sec
		Document: 7139			with 37602 symbols, 4910 words and 10762 tokens processed in 25.68129873275757 sec
		Document: 7138			with 25684 symbols, 3575 words and 8081 tokens processed in 15.716314792633057 sec
		Document: 7137			with 24727 symbols, 3416 words and 7389 tokens processed in 18.413910627365112 sec
		Document: 7136			with 16509 symbols, 2247 words and 4855 tokens processed in 9.829902172088623 sec
		Document: 7135			with 16179 symbols, 1809 words and 4205 tokens processed in 8.743597745895386 sec
		Document: 7134			with 35863 symbols, 4460 words and 9477 tokens processed in 25.294875860214233 sec
		Document: 7133			with 16273 symbols, 2056 words and 4490 tokens processed in 8.887156009674072 sec
		Document: 7132			with 42330 symbols, 5846 words and 12864 tokens processed in 29.161765813827515 sec
		Document: 7131			with 17617 symbols, 2220 words and 5173 tokens processed in 11.679732084274292 sec
		Document: 7130			with 20274 symbols, 2465 words and 5549 tokens processed in 13.181234359741211 sec
		Document: 7129			with 21098 symbols, 2778 words and 6212 tokens processed in 15.07107162475586 sec
		Document: 7128			with 19899 symbols, 2258 words and 5315 tokens processed in 13.729439973831177 sec
		Document: 7127			with 18888 symbols, 2332 words and 5764 tokens processed in 11.622741222381592 sec
		Document: 7126			with 14262 symbols, 1691 words and 3730 tokens processed in 6.856059551239014 sec
		Document: 7125			with 30902 symbols, 3995 words and 8687 tokens processed in 17.745725393295288 sec
		Document: 7124			with 18519 symbols, 2226 words and 4802 tokens processed in 10.09373664855957 sec
		Document: 7123			with 15912 symbols, 1825 words and 4427 tokens processed in 9.905347347259521 sec
		Document: 7122			with 23402 symbols, 2716 words and 6224 tokens processed in 13.416658163070679 sec
		Document: 7121			with 20601 symbols, 2542 words and 5718 tokens processed in 13.059638738632202 sec
		Document: 7120			with 21040 symbols, 2583 words and 5988 tokens processed in 12.620598316192627 sec
		Document: 7119			with 36090 symbols, 4464 words and 9994 tokens processed in 21.08902931213379 sec
		Document: 7118			with 0 symbols, 1 words and 1 tokens processed in 1.0402708053588867 sec
		Document: 7117			with 25242 symbols, 3423 words and 7519 tokens processed in 15.327197551727295 sec
		Document: 7116			with 24211 symbols, 2934 words and 6830 tokens processed in 14.588970422744751 sec
		Document: 7115			with 16532 symbols, 2074 words and 4508 tokens processed in 9.835455656051636 sec
		Document: 7114			with 33620 symbols, 4363 words and 9461 tokens processed in 19.279971599578857 sec
		Document: 7113			with 14514 symbols, 1840 words and 4024 tokens processed in 7.693907737731934 sec
		Document: 7112			with 17317 symbols, 2278 words and 4965 tokens processed in 11.8804771900177 sec
		Document: 7111			with 21859 symbols, 2631 words and 6075 tokens processed in 11.118166446685791 sec
		Document: 7110			with 24820 symbols, 3241 words and 6826 tokens processed in 14.402256727218628 sec
		Document: 7109			with 31388 symbols, 3924 words and 8540 tokens processed in 19.801131010055542 sec
		Document: 7108			with 31009 symbols, 4044 words and 8929 tokens processed in 17.894073247909546 sec
		Document: 7107			with 13969 symbols, 1618 words and 3637 tokens processed in 9.50668454170227 sec
		Document: 7106			with 34140 symbols, 4553 words and 9747 tokens processed in 19.004453897476196 sec
		Document: 7105			with 26209 symbols, 3347 words and 7390 tokens processed in 15.599544286727905 sec
		Document: 7104			with 17157 symbols, 2096 words and 4681 tokens processed in 11.231521606445312 sec
		Document: 7103			with 18965 symbols, 2572 words and 5526 tokens processed in 12.646191596984863 sec
		Document: 7102			with 14889 symbols, 1815 words and 4124 tokens processed in 9.214958190917969 sec
		Document: 7101			with 21292 symbols, 2892 words and 6438 tokens processed in 11.839826583862305 sec
		Document: 7100			with 17695 symbols, 2373 words and 5201 tokens processed in 10.234610080718994 sec
		Document: 7099			with 18131 symbols, 2539 words and 5420 tokens processed in 12.495742082595825 sec
		Document: 7098			with 24695 symbols, 3287 words and 7151 tokens processed in 13.561362266540527 sec
		Document: 7097			with 19605 symbols, 2428 words and 5537 tokens processed in 10.21153998374939 sec
		Document: 7096			with 25488 symbols, 3191 words and 7141 tokens processed in 13.576882362365723 sec
		Document: 7095			with 33701 symbols, 4158 words and 9303 tokens processed in 20.143222332000732 sec
		Document: 7094			with 13897 symbols, 1774 words and 3720 tokens processed in 9.761401653289795 sec
		Document: 7093			with 32134 symbols, 4105 words and 8992 tokens processed in 15.864388465881348 sec
		Document: 7092			with 33862 symbols, 4168 words and 9146 tokens processed in 21.395066261291504 sec
		Document: 7091			with 27037 symbols, 3426 words and 7426 tokens processed in 14.245352983474731 sec
		Document: 7090			with 26067 symbols, 3575 words and 7587 tokens processed in 16.812971830368042 sec
		Document: 7089			with 25270 symbols, 3530 words and 7876 tokens processed in 16.60276985168457 sec
		Document: 7088			with 14261 symbols, 1854 words and 4064 tokens processed in 7.946011543273926 sec
		Document: 7087			with 23552 symbols, 3205 words and 6952 tokens processed in 14.321247816085815 sec
		Document: 7086			with 25567 symbols, 3305 words and 7557 tokens processed in 15.507290840148926 sec
		Document: 7085			with 14508 symbols, 1844 words and 4167 tokens processed in 11.083731174468994 sec
		Document: 7084			with 24913 symbols, 3159 words and 6853 tokens processed in 12.560526847839355 sec
		Document: 7083			with 34627 symbols, 4449 words and 9760 tokens processed in 22.428187370300293 sec
		Document: 7082			with 32500 symbols, 4095 words and 8939 tokens processed in 19.264432668685913 sec
		Document: 7081			with 16046 symbols, 2091 words and 4398 tokens processed in 10.979366779327393 sec
		Document: 7080			with 15763 symbols, 2021 words and 4328 tokens processed in 10.871695756912231 sec
		Document: 7079			with 17959 symbols, 2144 words and 4707 tokens processed in 8.417851209640503 sec
		Document: 7078			with 17806 symbols, 2095 words and 4888 tokens processed in 11.706365585327148 sec
		Document: 7077			with 18962 symbols, 2479 words and 5545 tokens processed in 10.559949159622192 sec
		Document: 7076			with 14976 symbols, 1801 words and 4133 tokens processed in 10.724959135055542 sec
		Document: 7075			with 11684 symbols, 1427 words and 3068 tokens processed in 5.7249462604522705 sec
		Document: 7074			with 17716 symbols, 2075 words and 4801 tokens processed in 8.641481161117554 sec
		Document: 7073			with 12404 symbols, 1567 words and 3260 tokens processed in 8.640615224838257 sec
		Document: 7072			with 16568 symbols, 2007 words and 4424 tokens processed in 11.479665994644165 sec
		Document: 7071			with 16772 symbols, 1982 words and 4379 tokens processed in 8.31558609008789 sec
		Document: 7070			with 35231 symbols, 4063 words and 9455 tokens processed in 19.75276756286621 sec
		Document: 7069			with 20395 symbols, 2406 words and 5445 tokens processed in 13.93578290939331 sec
		Document: 7068			with 10237 symbols, 1260 words and 2907 tokens processed in 5.775529384613037 sec
		Document: 7067			with 10977 symbols, 1350 words and 2936 tokens processed in 6.18348240852356 sec
		Document: 7066			with 17220 symbols, 2143 words and 4636 tokens processed in 9.602839231491089 sec
		Document: 7065			with 18188 symbols, 2207 words and 4812 tokens processed in 9.743117809295654 sec
		Document: 7064			with 8936 symbols, 1036 words and 2282 tokens processed in 5.827463865280151 sec
		Document: 7063			with 19859 symbols, 2289 words and 5111 tokens processed in 10.780773878097534 sec
		Document: 7062			with 10019 symbols, 1256 words and 2641 tokens processed in 5.277604103088379 sec
		Document: 7061			with 6500 symbols, 757 words and 1684 tokens processed in 4.3264851570129395 sec
		Document: 7060			with 9712 symbols, 1182 words and 2541 tokens processed in 6.628371715545654 sec
		Document: 7059			with 7318 symbols, 886 words and 1984 tokens processed in 4.192329406738281 sec
		Document: 7058			with 18052 symbols, 2234 words and 5165 tokens processed in 12.110833168029785 sec
		Document: 7057			with 15790 symbols, 1895 words and 4048 tokens processed in 8.546703338623047 sec
		Document: 7056			with 7879 symbols, 1019 words and 2253 tokens processed in 6.8030853271484375 sec
		Document: 7055			with 14439 symbols, 1666 words and 3551 tokens processed in 8.16637110710144 sec
		Document: 7054			with 38195 symbols, 4541 words and 10271 tokens processed in 18.884002923965454 sec
		Document: 7053			with 16800 symbols, 2108 words and 4674 tokens processed in 9.928009510040283 sec
		Document: 7052			with 18920 symbols, 2237 words and 4866 tokens processed in 9.240323305130005 sec
		Document: 7051			with 19684 symbols, 2471 words and 5566 tokens processed in 11.699090719223022 sec
		Document: 7050			with 19296 symbols, 2339 words and 5024 tokens processed in 9.188689231872559 sec
		Document: 7049			with 7914 symbols, 891 words and 2023 tokens processed in 3.6487464904785156 sec
		Document: 7048			with 11576 symbols, 1440 words and 3067 tokens processed in 6.738184928894043 sec
		Document: 7047			with 14562 symbols, 1664 words and 3730 tokens processed in 8.732911586761475 sec
		Document: 7046			with 7134 symbols, 849 words and 1866 tokens processed in 4.002568006515503 sec
		Document: 7045			with 19125 symbols, 2424 words and 5325 tokens processed in 11.276688814163208 sec
		Document: 7044			with 12250 symbols, 1458 words and 3108 tokens processed in 7.238973379135132 sec
		Document: 7043			with 10047 symbols, 1225 words and 2745 tokens processed in 6.6724464893341064 sec
		Document: 7042			with 25955 symbols, 3215 words and 7614 tokens processed in 15.316297054290771 sec
		Document: 7041			with 10277 symbols, 1222 words and 2616 tokens processed in 5.845423698425293 sec
		Document: 7040			with 24133 symbols, 2915 words and 6769 tokens processed in 14.52156925201416 sec
		Document: 7039			with 30413 symbols, 3696 words and 8157 tokens processed in 16.067363500595093 sec
		Document: 7038			with 30123 symbols, 3643 words and 8809 tokens processed in 15.800201654434204 sec
		Document: 7037			with 17683 symbols, 2156 words and 4792 tokens processed in 11.38689637184143 sec
		Document: 7036			with 24563 symbols, 2742 words and 6192 tokens processed in 12.86829137802124 sec
		Document: 7035			with 7700 symbols, 923 words and 2035 tokens processed in 4.282304763793945 sec
		Document: 7034			with 18635 symbols, 2342 words and 4946 tokens processed in 11.470300912857056 sec
		Document: 7033			with 29603 symbols, 3806 words and 7804 tokens processed in 16.57768154144287 sec
		Document: 7032			with 12446 symbols, 1520 words and 3368 tokens processed in 7.483953475952148 sec
		Document: 7031			with 17616 symbols, 2160 words and 4799 tokens processed in 10.711328506469727 sec
		Document: 7030			with 22036 symbols, 2777 words and 6469 tokens processed in 14.450231790542603 sec
		Document: 7029			with 12639 symbols, 1583 words and 3524 tokens processed in 9.54089641571045 sec
		Document: 7028			with 13254 symbols, 1618 words and 3722 tokens processed in 7.871994733810425 sec
		Document: 7027			with 19599 symbols, 2305 words and 5214 tokens processed in 13.694890975952148 sec
		Document: 7026			with 16758 symbols, 2115 words and 4521 tokens processed in 10.043525457382202 sec
		Document: 7025			with 14157 symbols, 1488 words and 3367 tokens processed in 10.157155990600586 sec
		Document: 7024			with 13921 symbols, 1737 words and 3739 tokens processed in 8.118798971176147 sec
		Document: 7023			with 12548 symbols, 1564 words and 3500 tokens processed in 7.466984272003174 sec
		Document: 7022			with 26299 symbols, 3285 words and 7293 tokens processed in 17.726703882217407 sec
